id,label
u991378196586254338,bot
u1187917835814596608,bot
u463288226,bot
u770308464,human
u944719550410407937,bot
u73867288,bot
u4799498054,bot
u33948711,bot
u17345146,human
u794608956,bot
u52486505,bot
u127263888,human
u15584455,bot
u182006265,bot
u4809962655,bot
u64341728,bot
u3472906099,bot
u319240504,bot
u447675853,bot
u18734843,bot
u32539213,bot
u2209843016,bot
u800815102433718272,bot
u170019287,bot
u797361294101856256,bot
u1905105500,bot
u634805122,human
u4833677674,bot
u105147032,human
u273475465,human
u22815383,human
u4737208574,bot
u3069020826,bot
u937538007657271297,bot
u2766913523,bot
u1283749064,human
u755122991525048320,human
u35018050,human
u2406498746,bot
u2440827763,bot
u974205913,bot
u810616215454486528,bot
u478908867,bot
u262223982,human
u232396355,bot
u1136857282908581888,human
u3719607808,bot
u12382582,human
u600457208,bot
u818653929194090497,bot
u452522463,bot
u913707462,bot
u382249843,bot
u782651606,bot
u749868648,bot
u808874899313983488,bot
u878010006020534275,human
u1515445298,bot
u1494377904,human
u969200095173513218,bot
u362759609,human
u16238949,bot
u224479382,human
u2191754178,bot
u1115848229915115522,bot
u1044012692065996800,bot
u436196930,bot
u24004390,human
u1290984790397726721,bot
u412597733,bot
u992483910222262286,human
u1218948776230105091,bot
u25233782,bot
u166834834,human
u33769830,human
u1323386720,bot
u564760975,human
u1225337828,bot
u1217660020172607488,bot
u935902947728347136,bot
u1296557707638509568,human
u991420924531388418,human
u1277083722,bot
u715076636,bot
u452531576,bot
u954828013,bot
u87239242,human
u1047618665854750720,bot
u1156215277,bot
u819935732676591618,bot
u934950405276024832,bot
u701502396200067073,bot
u2773309283,bot
u50696960,human
u98564118,human
u928922796,bot
u1921101817,bot
u301282743,bot
u586136477,human
u380163715,human
u121158213,bot
u139209360,bot
u2616516145,bot
u271270865,bot
u18771732,bot
u113185015,bot
u275110293,bot
u324441896,human
u2297786588,human
u46593413,human
u240198361,bot
u97123074,bot
u21599663,bot
u112527055,bot
u3010537375,bot
u597242762,human
u486907980,human
u1014050824073437184,human
u256409561,human
u379874176,human
u931286316,human
u1140205848,bot
u233336869,bot
u22818291,bot
u1199504730,bot
u380509171,bot
u4898050528,bot
u1174065980340887559,bot
u211551858,bot
u17523339,bot
u908949858,bot
u27937239,human
u793930770301775876,bot
u24112803,human
u93959370,bot
u15234542,human
u620600335,human
u3188247642,bot
u49173145,bot
u746699605681790977,bot
u289080065,bot
u828162851151818752,bot
u19904185,bot
u803091937934749697,human
u2848154189,bot
u802974979,human
u1205557554442575878,bot
u22256431,bot
u521653349,bot
u49883265,human
u29111650,bot
u450621649,bot
u822088869214650368,bot
u236917131,human
u372925737,bot
u3032085599,bot
u18351013,bot
u17073262,human
u1279381192140341248,bot
u1203153008277762049,bot
u263300881,bot
u3322886197,bot
u612725207,human
u43271433,bot
u1244767851187240960,bot
u1581839216,bot
u35880417,human
u28003259,bot
u363422706,bot
u22291311,human
u822885298682011648,bot
u820982287890157568,bot
u142613620,bot
u150517593,human
u818656029294690308,human
u632524403,bot
u96497966,human
u53097913,human
u802941816,bot
u4860644840,bot
u335394590,human
u2490511826,bot
u265485454,human
u1289141982,bot
u222243447,bot
u26759984,human
u23601477,human
u102481836,human
u57489671,human
u856433011881119745,bot
u4723155305,bot
u196380368,bot
u1265004110,bot
u162101920,bot
u15146558,human
u756803143703400448,bot
u22823850,human
u1131498060335517696,human
u383279148,bot
u158838276,bot
u335771771,human
u968787311461830657,bot
u135507314,human
u1161130980,bot
u1756293416,bot
u358668093,bot
u1085969994721181697,bot
u505219769,human
u1069107257101537282,bot
u2912856773,bot
u821042326298591235,bot
u180161878,bot
u909749955836940288,human
u823249202494980096,bot
u250966338,bot
u949864566162272256,bot
u44651549,bot
u27542354,bot
u31083978,human
u27294328,bot
u870437666155749376,bot
u2424569809,human
u3901216521,bot
u15111011,human
u63379833,bot
u986405807993614337,bot
u1229927158044413952,human
u263045701,human
u780481670,bot
u1002973692,bot
u855281046,bot
u19212622,human
u2482300753,bot
u48611962,bot
u25762392,bot
u2793141549,bot
u306331399,bot
u172856525,bot
u114942930,bot
u4816835131,human
u929307181970751488,human
u3708275903,bot
u1704910442,human
u1028703485351657472,bot
u276017435,bot
u1561463168,bot
u927325603589652482,bot
u1290278957556748288,bot
u385689121,bot
u2316350382,human
u1295987813742260224,human
u929823128259387392,human
u978659117949734913,bot
u1361349590,bot
u1297408867882737665,human
u7407252,bot
u1654022383,bot
u17519586,human
u79600466,bot
u1176434570062962690,bot
u820733384360083456,bot
u112588650,bot
u141708185,bot
u17856201,bot
u1173293119938420736,bot
u521324533,bot
u60363134,bot
u1270684470006480898,human
u1300077097206067200,human
u14428773,bot
u2529508861,bot
u16717501,human
u1949134303,bot
u43568964,human
u58913261,human
u8876152,bot
u368995538,human
u166638326,bot
u1630709755,bot
u19170595,human
u828302764371542016,bot
u2714761154,bot
u613698314,bot
u1488191750,human
u464080320,human
u305152284,bot
u1096766566279073792,human
u849643892714622976,bot
u1294406542586937349,human
u372492884,human
u33019081,bot
u153931251,human
u261324356,bot
u25458378,human
u921794102,bot
u86944266,bot
u701826000313827328,bot
u112723458,human
u21104432,human
u1281194679900364805,bot
u1026945857382432768,human
u102206444,bot
u48779007,bot
u405031310,bot
u1185731504179154944,bot
u3408565337,bot
u1103027319478931456,human
u901352038344294400,bot
u878217488491835396,human
u3344030596,bot
u15484511,human
u107646921,human
u972414750,human
u964975404837728257,human
u577749405,bot
u819798928837120000,bot
u48601239,human
u4867340667,bot
u114737772,bot
u797914811975761920,bot
u76906787,bot
u3918653537,bot
u16533433,bot
u877963543802413058,bot
u1205977536,bot
u375717193,human
u972710657295601664,human
u226197382,bot
u955602431995469825,bot
u2216286580,bot
u159535879,human
u2664667260,bot
u952670315695386624,human
u82591098,bot
u775135464982405120,human
u1146143548301090816,bot
u192990889,bot
u1287400783781277696,bot
u1176612787,bot
u1270463361860370432,bot
u571585106,bot
u79570653,human
u860095460714917888,bot
u709240690337775617,bot
u187932246,bot
u3088952271,bot
u2365502939,bot
u541102485,human
u2994005885,bot
u34634514,bot
u1314758166,bot
u3409912846,bot
u2383882980,bot
u413292199,bot
u138478079,bot
u924705143131705345,bot
u372404013,human
u2305322202,bot
u67116171,bot
u816837801098575872,human
u54641840,human
u9567972,human
u125742168,bot
u1022476273669615616,bot
u1184903794175463428,bot
u1076266828215828480,human
u21675256,human
u481900641,human
u1926560114,bot
u1300394592932712448,human
u936886449915404290,bot
u754677774703472640,bot
u25298261,bot
u187071749,human
u22067520,bot
u3241545808,bot
u1117856806699712514,bot
u92130777,bot
u272576241,bot
u990678392101134336,bot
u875633567350505474,bot
u343725188,bot
u202847934,bot
u3100110886,bot
u1037082997730627584,bot
u1263197415412305920,human
u184917701,bot
u31063958,bot
u14466594,bot
u795352771608219648,human
u3288284739,bot
u185277702,human
u4595195077,bot
u1283681182895476736,bot
u19765395,bot
u917714495224582144,bot
u24691376,human
u1017148148853157890,bot
u29852174,bot
u4162372697,bot
u1355770982,bot
u31505730,bot
u2464084794,human
u492348145,bot
u21534951,human
u1299978321049071616,bot
u1615681266,bot
u884777467566854144,bot
u1189563701915013120,human
u764313049,bot
u310875875,bot
u3675995734,bot
u1198655781450723328,bot
u177458594,bot
u3009098673,human
u22976726,human
u48285146,bot
u254775271,bot
u945200381100879872,bot
u176682430,bot
u78976775,human
u1293222122341318658,human
u184277907,bot
u558341132,bot
u177295167,bot
u1272204344763400192,bot
u17981211,bot
u1296437137529765888,bot
u28362458,bot
u4580855894,human
u42441516,bot
u1009456255574814722,bot
u39476144,bot
u56310925,bot
u367703310,human
u62323194,human
u25937737,human
u2289940280,bot
u1175076948999098374,bot
u142523508,human
u1220435841920765956,human
u897849118072209408,bot
u123921474,bot
u790580180129607680,bot
u882152645011681280,human
u986443576698531841,bot
u2817901389,bot
u949695552014266368,bot
u249788132,bot
u15014877,bot
u731987362746630148,bot
u18130686,bot
u897169097536008193,bot
u3408032129,bot
u27699644,human
u157903916,human
u16473793,bot
u906181962607583232,bot
u348931067,bot
u142629071,bot
u1209665483839983617,bot
u1070288432,bot
u826095126380285953,bot
u316704663,bot
u70105115,bot
u293371588,bot
u1205638538,bot
u15450660,bot
u110454626,human
u744427012610207744,bot
u839420851099471873,bot
u2714415537,human
u3047175900,human
u188538395,bot
u525824056,bot
u884962797112537088,bot
u14085070,human
u739456217609842689,bot
u1300181192684253184,bot
u291152644,human
u251171643,bot
u1299279064499458049,bot
u968157569536606209,bot
u1016757283513077765,human
u3672774861,human
u2450551725,bot
u259889737,bot
u50279781,human
u267449695,bot
u50544680,human
u50596697,human
u170076267,human
u999829952,bot
u1230053851748634624,bot
u177070843,bot
u1905899005,bot
u54361812,bot
u927406221518430208,bot
u37449890,bot
u1120135848,human
u81915976,human
u169880063,human
u44374015,human
u19910847,human
u868485978,bot
u14439168,human
u1240896471022604288,bot
u457635380,human
u460470940,human
u2298929849,human
u52883022,human
u18432855,human
u28178127,human
u1241066133253431302,bot
u2591550350,bot
u1244944686470447104,bot
u513338966,human
u165473091,bot
u724243913012305920,human
u1232819473,bot
u452675201,bot
u3058232966,bot
u198967539,human
u551530699,human
u21316419,bot
u860171274177400832,human
u17570773,human
u38212424,bot
u321357159,human
u3357503057,human
u32962264,bot
u4834539484,bot
u23869207,bot
u17876053,bot
u1646750426,human
u14854490,human
u465048664,bot
u64798737,human
u18868201,human
u28059375,bot
u106516107,bot
u3183242166,human
u35212119,bot
u13784642,human
u1239840001225101312,bot
u2803313564,bot
u1278103715187228672,human
u1565684575,human
u1261798452033318912,bot
u49184499,human
u29546945,human
u47788217,human
u3023951728,human
u288277167,human
u949898869,bot
u1138096040685514753,human
u3716093114,human
u337405519,human
u2213965873,human
u357916553,bot
u207648877,human
u128397448,bot
u53106875,human
u1267653252864229389,bot
u275401598,human
u681473,human
u3097268181,human
u2265887695,bot
u6935872,human
u1182048381969018884,human
u1182205872,bot
u3167415256,human
u1237101656610873347,bot
u144195135,bot
u1967889907,human
u841376530697715712,bot
u711703437092724736,bot
u123448384,human
u117777690,human
u78210952,bot
u1128370061264203776,bot
u16787084,human
u140331083,human
u60030199,bot
u18886072,bot
u592815048,human
u798804345269538816,bot
u183649547,human
u4774583973,bot
u1121239101431148544,bot
u4302047181,bot
u3096522346,human
u156407255,bot
u976398838956199936,bot
u168322273,human
u2838854170,bot
u61084342,human
u2801645334,bot
u343694677,bot
u3224616765,human
u739170513776455680,bot
u100071601,bot
u4219627978,bot
u305348622,bot
u586330022,human
u870215523618967552,bot
u337985000,bot
u44124023,human
u1110729902439849984,human
u764027078815514624,bot
u22167996,human
u323217328,human
u2477284284,human
u32688098,bot
u89171475,human
u51147094,human
u1098081385355587587,human
u22261459,human
u2152783748,bot
u228872611,bot
u15820958,human
u2861423605,bot
u1140843452,human
u897602574387339266,human
u596661417,human
u904993701390376961,human
u2445499819,bot
u57955878,human
u28601983,bot
u51689310,human
u1262472345245102086,human
u711613839033425920,human
u1155532653812211718,human
u829440869027700743,human
u1715442565,human
u352455834,bot
u15651700,human
u209674543,bot
u725968292410712064,human
u2598375818,bot
u1253970624,human
u23836537,human
u806563676115247104,bot
u28627493,bot
u2419779335,bot
u1051830637169176576,bot
u23684106,human
u801617224607924225,bot
u2512549386,bot
u119003138,human
u19793281,bot
u517205300,bot
u388555493,human
u858489417484382208,bot
u1248556300017025025,bot
u439821535,bot
u4049765829,human
u857500856,human
u954586743226892289,human
u1164406731964702720,bot
u19476830,bot
u482801116,bot
u1292056509220892672,human
u43412697,human
u8087132,bot
u27941766,human
u782952085,bot
u234088034,bot
u943040706284867584,bot
u1264353400784904199,bot
u21402896,bot
u1077525613,bot
u2616124502,bot
u1271095880913952769,bot
u1191755972726779906,bot
u3729064335,bot
u173195708,human
u351858786,bot
u1216872631,bot
u1482304957,human
u30050899,human
u16012732,human
u106180261,bot
u3222744244,bot
u501060187,human
u175804918,bot
u547690631,bot
u277915276,human
u17967925,human
u1267889275,bot
u19478716,human
u949094672,human
u1319911440,bot
u374092122,human
u1693757264,bot
u1218324518512414721,human
u21316253,human
u1106262387106238464,human
u1148643824891133952,human
u95253152,human
u163178478,bot
u796435297,human
u354274831,human
u2333746736,human
u270797700,human
u1294005261418602496,human
u54554456,human
u81063712,human
u1298900888732315652,human
u3017412700,bot
u1186093228136783873,bot
u323353876,human
u788520866023870468,human
u555122091,human
u2429962251,bot
u89059001,human
u2204774044,bot
u146002037,bot
u895395649096740865,bot
u614482732,bot
u565248649,human
u409509259,human
u139160485,human
u96775172,bot
u342143216,bot
u1299805905681219584,human
u158146797,human
u149119043,human
u19530134,human
u3370940963,human
u1211190865156141057,human
u3387455301,human
u1882889052,bot
u362115555,human
u629280195,bot
u1544215687,bot
u596939570,human
u4906012570,human
u602087588,human
u807245101,bot
u1125360001374216192,bot
u187890050,bot
u1239433466460155904,bot
u9330802,human
u387031045,human
u91417365,human
u1152534449260761088,human
u1300391220687056896,bot
u1300460287150174211,bot
u267900137,bot
u260179453,bot
u212003748,bot
u736604037647347717,bot
u39623638,human
u2721377971,bot
u1225022984596926464,bot
u2212387961,bot
u1055455808438353922,bot
u761220960213168131,human
u1095416252,bot
u987079481801281541,bot
u1120442585783336965,human
u1161600884528357377,bot
u1417251,human
u19762524,human
u200607519,human
u567468535,human
u897516217,bot
u260345808,human
u4901130713,bot
u1683336734,bot
u1299906112427298816,bot
u731817334126612480,bot
u39959501,bot
u2546299998,bot
u245875528,human
u1733220096,human
u20054249,human
u4704552148,human
u763369104,bot
u817270603,bot
u982992284,bot
u102165297,bot
u847571006315257857,bot
u2427375602,bot
u366785458,human
u818439117952417792,bot
u887986538268831744,bot
u86358555,human
u1096364876,human
u41584590,bot
u3391713417,human
u27057975,bot
u199443025,human
u152263225,human
u1078725335410192384,human
u7117212,human
u733062752575574016,bot
u312732162,human
u1299963982405611520,human
u943146162273636352,bot
u3352458953,bot
u154553691,human
u1297121047863590912,human
u2565047206,human
u31402705,human
u368508243,bot
u297240649,bot
u446518249,bot
u1169632900087713792,bot
u391983313,bot
u219683269,human
u1296330070177599488,human
u1296180674366406657,bot
u402323119,bot
u68837355,human
u51869243,human
u793789790,human
u722708795340767232,human
u1297132458106814466,human
u1658386855,human
u309340221,human
u251690031,human
u1020633168456683520,bot
u178817419,bot
u308571740,human
u1294842535022596096,bot
u1311358987,bot
u961842891378184192,bot
u1259610889,human
u116022860,bot
u2581087213,bot
u860106029794824193,human
u22927512,human
u88250548,human
u202554523,bot
u39101506,human
u909503410860433409,bot
u1275049857753939970,human
u265955426,bot
u2712259023,human
u4341783293,bot
u410836070,bot
u219726551,human
u1107326988,bot
u874649989917667328,bot
u711464187487068160,bot
u274057120,human
